Id,fecha,frecuencia_cardiaca_promedio,id_cliente
7007744171,2016-04-25,94.64476021314387,7007744171
7007744171,2016-04-26,90.65212512273811,7007744171
7007744171,2016-04-27,95.18625238673842,7007744171
7007744171,2016-04-28,89.45166402535658,7007744171
7007744171,2016-04-29,93.94141876430206,7007744171
7007744171,2016-04-30,80.32344497607656,7007744171
7007744171,2016-05-01,84.96455424274973,7007744171
7007744171,2016-05-02,86.10571081409478,7007744171
7007744171,2016-05-03,93.36198046034112,7007744171
7007744171,2016-05-05,97.89637305699482,7007744171
7007744171,2016-05-06,87.15,7007744171
8792009665,2016-04-12,68.92157638065112,8792009665
8792009665,2016-04-13,68.50609149676778,8792009665
8792009665,2016-04-14,69.08939820399411,8792009665
8792009665,2016-04-15,66.8635228848821,8792009665
8792009665,2016-04-20,69.61815840309079,8792009665
8792009665,2016-04-21,80.80434782608695,8792009665
8792009665,2016-04-22,70.26147822992051,8792009665
8792009665,2016-04-23,77.82583837273226,8792009665
8792009665,2016-04-24,76.03863298662705,8792009665
8792009665,2016-04-26,69.84311892296185,8792009665
8792009665,2016-04-27,68.79205329526529,8792009665
8792009665,2016-04-28,76.701621506294,8792009665
8792009665,2016-04-29,80.91153025710116,8792009665
8792009665,2016-04-30,81.46464198625581,8792009665
8792009665,2016-05-01,67.81017067223964,8792009665
8792009665,2016-05-02,67.40391870512353,8792009665
8792009665,2016-05-03,74.37193973634652,8792009665
8792009665,2016-05-04,74.97814661134163,8792009665
8877689391,2016-04-12,86.54770531400966,8877689391
8877689391,2016-04-13,84.74373324006062,8877689391
8877689391,2016-04-14,85.32065217391305,8877689391
8877689391,2016-04-15,91.9323616955763,8877689391
8877689391,2016-04-16,92.05598386905469,8877689391
8877689391,2016-04-17,87.87448891091563,8877689391
8877689391,2016-04-18,66.03913176398655,8877689391
8877689391,2016-04-19,86.588675891837,8877689391
8877689391,2016-04-20,85.49429998719098,8877689391
8877689391,2016-04-21,87.1338696913743,8877689391
8877689391,2016-04-22,82.80519974635384,8877689391
8877689391,2016-04-23,93.94363143631436,8877689391
8877689391,2016-04-24,87.28239436619718,8877689391
8877689391,2016-04-25,89.80294243986255,8877689391
8877689391,2016-04-26,67.56028870648174,8877689391
8877689391,2016-04-27,84.78037792516581,8877689391
8877689391,2016-04-28,66.80925952972105,8877689391
8877689391,2016-04-29,64.45597935187841,8877689391
8877689391,2016-04-30,102.18001487726258,8877689391
8877689391,2016-05-01,70.71352164465986,8877689391
8877689391,2016-05-02,65.86236338797814,8877689391
8877689391,2016-05-03,67.47034908173279,8877689391
8877689391,2016-05-04,88.3719927687387,8877689391
8877689391,2016-05-05,72.85128036769534,8877689391
8877689391,2016-05-06,92.84012007308797,8877689391
8877689391,2016-05-07,100.99724106219105,8877689391
8877689391,2016-05-08,72.55052319225364,8877689391
8877689391,2016-05-09,89.61573830793483,8877689391
8877689391,2016-05-10,71.54437680230696,8877689391
8877689391,2016-05-11,89.14912169847086,8877689391
8877689391,2016-05-12,71.08743947593278,8877689391
